"Kantons_Nr","Gemeinde_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","link_wappen","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant"
5,1363,44.022551283793,6481,8241,,,,14722,TRUE,"SZ","Illgau","Illgau","Illgau","Illgau SZ","Illgau (SZ)","Illgau (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Illgau-blazon.svg/250px-Illgau-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1364,51.305069793991,9887,9384,,,,19271,TRUE,"SZ","Ingenbohl","Ingenbohl","Ingenbohl","Ingenbohl SZ","Ingenbohl (SZ)","Ingenbohl (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Ingenbohl-blazon.svg/250px-Ingenbohl-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1365,53.0494905385735,7289,6451,,,,13740,TRUE,"SZ","Lauerz","Lauerz","Lauerz","Lauerz SZ","Lauerz (SZ)","Lauerz (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/Lauerz-blazon.svg/250px-Lauerz-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1366,75.379543014875,9831,3211,,,,13042,TRUE,"SZ","Morschach","Morschach","Morschach","Morschach SZ","Morschach (SZ)","Morschach (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Morschach-blazon.svg/250px-Morschach-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1367,0.14433801338407,11,7610,,,,7621,TRUE,"SZ","Muotathal","Muotathal","Muotathal","Muotathal SZ","Muotathal (SZ)","Muotathal (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Muotathal-blazon.svg/250px-Muotathal-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1368,61.6864479093942,7952,4939,,,,12891,TRUE,"SZ","Oberiberg","Oberiberg","Oberiberg","Oberiberg SZ","Oberiberg (SZ)","Oberiberg (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Oberiberg-blazon.svg/250px-Oberiberg-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1369,61.6532474503489,5743,3572,,,,9315,TRUE,"SZ","Riemenstalden","Riemenstalden","Riemenstalden","Riemenstalden SZ","Riemenstalden (SZ)","Riemenstalden (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/eb/Riemenstalden-blazon.svg/250px-Riemenstalden-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1370,51.7729257641921,2964,2761,,,,5725,TRUE,"SZ","Rothenthurm","Rothenthurm","Rothenthurm","Rothenthurm SZ","Rothenthurm (SZ)","Rothenthurm (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/CHE_Rothenthurm_COA.svg/500px-CHE_Rothenthurm_COA.svg.png",48.1599028920755,FALSE,FALSE
5,1371,98.0062389800624,7226,147,,,,7373,TRUE,"SZ","Sattel","Sattel","Sattel","Sattel SZ","Sattel (SZ)","Sattel (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Sattel-blazon.svg/250px-Sattel-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1372,30.0594981460723,3486,8111,,,,11597,TRUE,"SZ","Schwyz","Schwyz","Svitto","Schwyz SZ","Schwyz (SZ)","Svitto (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/CHE_Schwyz_SZ_COA.svg/500px-CHE_Schwyz_SZ_COA.svg.png",48.1599028920755,FALSE,FALSE
5,1373,34.2363636363636,3766,7234,,,,11000,TRUE,"SZ","Steinen","Steinen","Steinen","Steinen SZ","Steinen (SZ)","Steinen (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Steinen_SZ-blazon.svg/250px-Steinen_SZ-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1374,52.2567703109328,6773,6188,,,,12961,TRUE,"SZ","Steinerberg","Steinerberg","Steinerberg","Steinerberg SZ","Steinerberg (SZ)","Steinerberg (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/Steinerberg-blazon.svg/250px-Steinerberg-blazon.svg.png",48.1599028920755,FALSE,FALSE
5,1375,45.0840763568907,7534,9177,,,,16711,TRUE,"SZ","Unteriberg","Unteriberg","Unteriberg","Unteriberg SZ","Unteriberg (SZ)","Unteriberg (SZ)","Schwyz","Schwyz","Svitto","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Unteriberg-blazon.svg/250px-Unteriberg-blazon.svg.png",48.1599028920755,FALSE,FALSE
6,1401,48.9196381053752,9192,9598,,,,18790,TRUE,"OW","Alpnach","Alpnach","Alpnach","Alpnach OW","Alpnach (OW)","Alpnach (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Alpnach_COA.svg/960px-CHE_Alpnach_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1402,37.254516889238,3794,6390,,,,10184,TRUE,"OW","Engelberg","Engelberg","Engelberg","Engelberg OW","Engelberg (OW)","Engelberg (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/CHE_Engelberg_COA.svg/960px-CHE_Engelberg_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1403,74.852652259332,9144,3072,,,,12216,TRUE,"OW","Giswil","Giswil","Giswil","Giswil OW","Giswil (OW)","Giswil (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Giswil_COA.svg/960px-CHE_Giswil_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1404,69.8482194979568,7179,3099,,,,10278,TRUE,"OW","Kerns","Kerns","Kerns","Kerns OW","Kerns (OW)","Kerns (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Kerns_COA.svg/500px-CHE_Kerns_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1405,25.089605734767,70,209,,,,279,TRUE,"OW","Lungern","Lungern","Lungern","Lungern OW","Lungern (OW)","Lungern (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Lungern_COA.svg/500px-CHE_Lungern_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1406,29.350873409532,1361,3276,,,,4637,TRUE,"OW","Sachseln","Sachseln","Sachseln","Sachseln OW","Sachseln (OW)","Sachseln (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/CHE_Sachseln_COA.svg/960px-CHE_Sachseln_COA.svg.png",53.6243700189516,FALSE,FALSE
6,1407,64.0975782216723,3626,2031,,,,5657,TRUE,"OW","Sarnen","Sarnen","Sarnen","Sarnen OW","Sarnen (OW)","Sarnen (OW)","Obwalden","Obwald","Obvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Sarnen_COA.svg/960px-CHE_Sarnen_COA.svg.png",53.6243700189516,FALSE,FALSE
7,1501,45.8153213804833,6465,7646,,,,14111,TRUE,"NW","Beckenried","Beckenried","Beckenried","Beckenried NW","Beckenried (NW)","Beckenried (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Beckenried_COA.svg/960px-CHE_Beckenried_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1502,89.4570849290381,7942,936,,,,8878,TRUE,"NW","Buochs","Buochs","Buochs","Buochs NW","Buochs (NW)","Buochs (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Buochs_COA.svg/960px-CHE_Buochs_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1503,46.1153665780835,2950,3447,,,,6397,TRUE,"NW","Dallenwil","Dallenwil","Dallenwil","Dallenwil NW","Dallenwil (NW)","Dallenwil (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/CHE_Dallenwil_COA.svg/500px-CHE_Dallenwil_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1504,54.8026607538803,6179,5096,,,,11275,TRUE,"NW","Emmetten","Emmetten","Emmetten","Emmetten NW","Emmetten (NW)","Emmetten (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Emmetten_COA.svg/960px-CHE_Emmetten_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1505,23.0172204705312,2847,9522,,,,12369,TRUE,"NW","Ennetbürgen","Ennetbürgen","Ennetbürgen","Ennetbürgen NW","Ennetbürgen (NW)","Ennetbürgen (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/CHE_Ennetburgen_COA.svg/960px-CHE_Ennetburgen_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1506,51.1878081577768,2284,2178,,,,4462,TRUE,"NW","Ennetmoos","Ennetmoos","Ennetmoos","Ennetmoos NW","Ennetmoos (NW)","Ennetmoos (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/CHE_Ennetmoos_COA.svg/960px-CHE_Ennetmoos_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1507,76.3630148692531,8936,2766,,,,11702,TRUE,"NW","Hergiswil NW","Hergiswil (NW)","Hergiswil NW","Hergiswil NW","Hergiswil (NW)","Hergiswil (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Hergiswil_COA.svg/960px-CHE_Hergiswil_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1508,53.3130635353324,5085,4453,,,,9538,TRUE,"NW","Oberdorf NW","Oberdorf (NW)","Oberdorf NW","Oberdorf NW","Oberdorf (NW)","Oberdorf (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/CHE_Oberdorf_NW_COA.svg/960px-CHE_Oberdorf_NW_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1509,42.5448572150619,6734,9094,,,,15828,TRUE,"NW","Stans","Stans","Stans","Stans NW","Stans (NW)","Stans (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/CHE_Stans_COA.svg/960px-CHE_Stans_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1510,49.622936824132,6975,7081,,,,14056,TRUE,"NW","Stansstad","Stansstad","Stansstad","Stansstad NW","Stansstad (NW)","Stansstad (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Stansstad_COA.svg/960px-CHE_Stansstad_COA.svg.png",1.56670869328082,FALSE,FALSE
7,1511,29.2621341064248,3129,7564,,,,10693,TRUE,"NW","Wolfenschiessen","Wolfenschiessen","Wolfenschiessen","Wolfenschiessen NW","Wolfenschiessen (NW)","Wolfenschiessen (NW)","Nidwalden","Nidwald","Nidvaldo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Wolfenschiessen_COA.svg/960px-CHE_Wolfenschiessen_COA.svg.png",1.56670869328082,FALSE,FALSE
8,1630,56.0690829481878,9220,7224,,,,16444,TRUE,"GL","Glarus Nord","Glarus Nord","Glarus Nord","Glarus Nord GL","Glarus Nord (GL)","Glarus Nord (GL)","Glarus","Glaris","Glarona","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/CHE_Glarus_Nord_COA.svg/500px-CHE_Glarus_Nord_COA.svg.png",6.16123015061021,FALSE,FALSE
8,1631,84.9801249290176,2993,529,,,,3522,TRUE,"GL","Glarus Süd","Glarus Süd","Glarus Süd","Glarus Süd GL","Glarus Süd (GL)","Glarus Süd (GL)","Glarus","Glaris","Glarona","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/CHE_Glarus_S%C3%BCd_COA.svg/960px-CHE_Glarus_S%C3%BCd_COA.svg.png",6.16123015061021,FALSE,FALSE
8,1632,43.1528662420382,542,714,,,,1256,TRUE,"GL","Glarus","Glaris","Glarona","Glarus GL","Glaris (GL)","Glarona (GL)","Glarus","Glaris","Glarona","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/CHE_Glarus_COA.svg/500px-CHE_Glarus_COA.svg.png",6.16123015061021,FALSE,FALSE
9,1701,63.4296473314505,8759,5050,,,,13809,TRUE,"ZG","Baar","Baar","Baar","Baar ZG","Baar (ZG)","Baar (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Baar_COA.svg/500px-CHE_Baar_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1702,59.3403342700784,4012,2749,,,,6761,TRUE,"ZG","Cham","Cham","Cham","Cham ZG","Cham (ZG)","Cham (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Cham_ZG_COA.svg/500px-CHE_Cham_ZG_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1703,73.4729261136303,5509,1989,,,,7498,TRUE,"ZG","Hünenberg","Hünenberg","Hünenberg","Hünenberg ZG","Hünenberg (ZG)","Hünenberg (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_H%C3%BCnenberg_COA.svg/500px-CHE_H%C3%BCnenberg_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1704,78.9008212255212,2498,668,,,,3166,TRUE,"ZG","Menzingen","Menzingen","Menzingen","Menzingen ZG","Menzingen (ZG)","Menzingen (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/CHE_Menzingen_COA.svg/500px-CHE_Menzingen_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1705,44.8984803984166,3516,4315,,,,7831,TRUE,"ZG","Neuheim","Neuheim","Neuheim","Neuheim ZG","Neuheim (ZG)","Neuheim (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Neuheim_COA.svg/500px-CHE_Neuheim_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1706,86.7832167832168,2482,378,,,,2860,TRUE,"ZG","Oberägeri","Oberägeri","Oberägeri","Oberägeri ZG","Oberägeri (ZG)","Oberägeri (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bb/Ober%C3%A4geri_Wappen.svg/330px-Ober%C3%A4geri_Wappen.svg.png",31.2780922278762,FALSE,FALSE
9,1707,57.0457442288628,4028,3033,,,,7061,TRUE,"ZG","Risch","Risch","Risch","Risch ZG","Risch (ZG)","Risch (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Wappen_Risch_Rotkreuz.svg/500px-Wappen_Risch_Rotkreuz.svg.png",31.2780922278762,FALSE,FALSE
9,1708,16.6712542435086,1817,9082,,,,10899,TRUE,"ZG","Steinhausen","Steinhausen","Steinhausen","Steinhausen ZG","Steinhausen (ZG)","Steinhausen (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Steinhausen_Wappen.svg/330px-Steinhausen_Wappen.svg.png",31.2780922278762,FALSE,FALSE
9,1709,30.3227056885357,3129,7190,,,,10319,TRUE,"ZG","Unterägeri","Unterägeri","Unterägeri","Unterägeri ZG","Unterägeri (ZG)","Unterägeri (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Unter%C3%A4geri_COA.svg/500px-CHE_Unter%C3%A4geri_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1710,61.5686274509804,4867,3038,,,,7905,TRUE,"ZG","Walchwil","Walchwil","Walchwil","Walchwil ZG","Walchwil (ZG)","Walchwil (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Walchwil_COA.svg/960px-CHE_Walchwil_COA.svg.png",31.2780922278762,FALSE,FALSE
9,1711,81.5896739130435,3603,813,,,,4416,TRUE,"ZG","Zug","Zoug","Zugo","Zug ZG","Zoug (ZG)","Zugo (ZG)","Zug","Zoug","Zugo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Zug_ZG_COA.svg/500px-CHE_Zug_ZG_COA.svg.png",31.2780922278762,FALSE,FALSE
10,2008,7.30450596080016,723,9175,,,,9898,TRUE,"FR","Châtillon FR","Châtillon (FR)","Châtillon FR","Châtillon FR","Châtillon (FR)","Châtillon (FR)","Freiburg","Fribourg","Friburgo","https://upload.wikimedia.org/wikipedia/commons/7/71/Ch%C3%A2tillon.png",84.8439066670835,FALSE,FALSE
10,2011,67.2182220991415,9709,4735,,,,14444,TRUE,"FR","Cugy FR","Cugy (FR)","Cugy FR","Cugy FR","Cugy (FR)","Cugy (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Cugy_FR_COA.svg/960px-CHE_Cugy_FR_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2022,12.0898610700562,409,2974,,,,3383,TRUE,"FR","Gletterens","Gletterens","Gletterens","Gletterens FR","Gletterens (FR)","Gletterens (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Gletterens_COA.svg/500px-CHE_Gletterens_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2025,57.175454323201,7016,5255,,,,12271,TRUE,"FR","Lully FR","Lully (FR)","Lully FR","Lully FR","Lully (FR)","Lully (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Lully_FR_COA.svg/250px-CHE_Lully_FR_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2029,58.5580583756345,7383,5225,,,,12608,TRUE,"FR","Montagny FR","Montagny (FR)","Montagny FR","Montagny FR","Montagny (FR)","Montagny (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/CHE_Montagny_COA.svg/960px-CHE_Montagny_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2035,21.8679432752236,2421,8650,,,,11071,TRUE,"FR","Nuvilly","Nuvilly","Nuvilly","Nuvilly FR","Nuvilly (FR)","Nuvilly (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Nuvilly_COA.svg/250px-CHE_Nuvilly_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2038,53.4674430915829,3030,2637,,,,5667,TRUE,"FR","Prévondavaux","Prévondavaux","Prévondavaux","Prévondavaux FR","Prévondavaux (FR)","Prévondavaux (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Pr%C3%A9vondavaux-coat_of_arms.svg/500px-Pr%C3%A9vondavaux-coat_of_arms.svg.png",84.8439066670835,FALSE,FALSE
10,2041,53.3345263660224,8941,7823,,,,16764,TRUE,"FR","Saint-Aubin FR","Saint-Aubin (FR)","Saint-Aubin FR","Saint-Aubin FR","Saint-Aubin (FR)","Saint-Aubin (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/Saint-Aubin-coat_of_arms.svg/500px-Saint-Aubin-coat_of_arms.svg.png",84.8439066670835,FALSE,FALSE
10,2043,33.3014582835286,1393,2790,,,,4183,TRUE,"FR","Sévaz","Sévaz","Sévaz","Sévaz FR","Sévaz (FR)","Sévaz (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_S%C3%A9vaz_COA.svg/960px-CHE_S%C3%A9vaz_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2044,71.5006729475101,2125,847,,,,2972,TRUE,"FR","Surpierre","Surpierre","Surpierre","Surpierre FR","Surpierre (FR)","Surpierre (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Surpierre_COA.svg/500px-CHE_Surpierre_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2045,53.6661982309664,6492,5605,,,,12097,TRUE,"FR","Vallon","Vallon","Vallon","Vallon FR","Vallon (FR)","Vallon (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Vallon_COA.svg/500px-CHE_Vallon_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2050,64.3665806821439,8983,4973,,,,13956,TRUE,"FR","Les Montets","Les Montets","Les Montets","Les Montets FR","Les Montets (FR)","Les Montets (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Les_Montets_COA.svg/250px-CHE_Les_Montets_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2051,24.0727532097004,1350,4258,,,,5608,TRUE,"FR","Delley-Portalban","Delley-Portalban","Delley-Portalban","Delley-Portalban FR","Delley-Portalban (FR)","Delley-Portalban (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Delley-Portalban_COA.svg/500px-CHE_Delley-Portalban_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2053,38.4923186852447,5387,8608,,,,13995,TRUE,"FR","Belmont-Broye","Belmont-Broye","Belmont-Broye","Belmont-Broye FR","Belmont-Broye (FR)","Belmont-Broye (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/CHE_Belmont-Broye_COA.svg/500px-CHE_Belmont-Broye_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2054,52.5111073617907,9337,8444,,,,17781,TRUE,"FR","Estavayer","Estavayer","Estavayer","Estavayer FR","Estavayer (FR)","Estavayer (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Estavayer_COA.svg/250px-CHE_Estavayer_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2055,13.7718758244657,1566,9805,,,,11371,TRUE,"FR","Cheyres-Châbles","Cheyres-Châbles","Cheyres-Châbles","Cheyres-Châbles FR","Cheyres-Châbles (FR)","Cheyres-Châbles (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Cheyres-Ch%C3%A2bles_COA.svg/250px-CHE_Cheyres-Ch%C3%A2bles_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2056,92.5346304324839,8751,706,,,,9457,TRUE,"FR","Fétigny-Ménières","Fétigny-Ménières","Fétigny-Ménières","Fétigny-Ménières FR","Fétigny-Ménières (FR)","Fétigny-Ménières (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg/500px-CHE_F%C3%A9tigny-M%C3%A9ni%C3%A8res_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2063,69.6482170728779,5801,2528,,,,8329,TRUE,"FR","Billens-Hennens","Billens-Hennens","Billens-Hennens","Billens-Hennens FR","Billens-Hennens (FR)","Billens-Hennens (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/70/CHE_Billens-Hennens_COA.svg/250px-CHE_Billens-Hennens_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2067,49.1981132075472,8344,8616,,,,16960,TRUE,"FR","Le Châtelard","Le Châtelard","Le Châtelard","Le Châtelard FR","Le Châtelard (FR)","Le Châtelard (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Le_Ch%C3%A2telard_FR_COA.svg/500px-CHE_Le_Ch%C3%A2telard_FR_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2068,28.9889613647767,2311,5661,,,,7972,TRUE,"FR","Châtonnaye","Châtonnaye","Châtonnaye","Châtonnaye FR","Châtonnaye (FR)","Châtonnaye (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Ch%C3%A2tonnaye-coat_of_arms.svg/500px-Ch%C3%A2tonnaye-coat_of_arms.svg.png",84.8439066670835,FALSE,FALSE
10,2079,66.7126623376623,8219,4101,,,,12320,TRUE,"FR","Grangettes","Grangettes","Grangettes","Grangettes FR","Grangettes (FR)","Grangettes (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Grangettes-coat_of_arms.svg/500px-Grangettes-coat_of_arms.svg.png",84.8439066670835,FALSE,FALSE
10,2086,75.0544972040565,7919,2632,,,,10551,TRUE,"FR","Massonnens","Massonnens","Massonnens","Massonnens FR","Massonnens (FR)","Massonnens (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Massonnens_COA.svg/500px-CHE_Massonnens_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2087,73.7554374093765,1526,543,,,,2069,TRUE,"FR","Mézières FR","Mézières (FR)","Mézières FR","Mézières FR","Mézières (FR)","Mézières (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c2/M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg/500px-M%C3%A9zi%C3%A8res_FR-2004-coat_of_arms.svg.png",84.8439066670835,FALSE,FALSE
10,2096,99.3623804463337,3740,24,,,,3764,TRUE,"FR","Romont FR","Romont (FR)","Romont FR","Romont FR","Romont (FR)","Romont (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Romont_FR_COA.svg/500px-CHE_Romont_FR_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2097,45.9190543876711,6138,7229,,,,13367,TRUE,"FR","Rue","Rue","Rue","Rue FR","Rue (FR)","Rue (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Rue_COA.svg/500px-CHE_Rue_COA.svg.png",84.8439066670835,FALSE,FALSE
10,2099,16.764475743349,857,4255,,,,5112,TRUE,"FR","Siviriez","Siviriez","Siviriez","Siviriez FR","Siviriez (FR)","Siviriez (FR)","Freiburg","Fribourg","Friburgo","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/CHE_Siviriez_COA.svg/960px-CHE_Siviriez_COA.svg.png",84.8439066670835,FALSE,FALSE
