"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
2152,73.1,73.1,26.9,"Sâles FR","In Sâles ist die Neutralitätsinitiative mit 73,1 Prozent der Stimmen angenommen worden. Sâles sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/3/39/S%C3%A2les_Blason.png"
2153,0.2,0.2,99.8,"Sorens FR","Schweizweit der zweithöchste Nein-Anteil zur Neutralitätsinitiative wird in Sorens gemessen mit 99,8 Prozent. Sorens verzeichnet im Kanton Freiburg den höchsten Nein-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Sorens-coat_of_arms.svg/500px-Sorens-coat_of_arms.svg.png"
2155,39,39,61,"Vaulruz FR","In Vaulruz ist die Neutralitätsinitiative mit 61 Prozent der Stimmen gescheitert. Sowohl Vaulruz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Vaulruz-coat_of_arms.svg/500px-Vaulruz-coat_of_arms.svg.png"
2160,86,86,14,"Vuadens FR","In Vuadens ist die Neutralitätsinitiative mit 86 Prozent der Stimmen angenommen worden. Vuadens sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Vuadens-coat_of_arms.svg/500px-Vuadens-coat_of_arms.svg.png"
2162,68.4,68.4,31.6,"Bas-Intyamon FR","Mit 68,4 Prozent befürworten die Stimmberechtigten von Bas-Intyamon die Neutralitätsinitiative. Bas-Intyamon sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Bas-Intyamon_COA.svg/500px-CHE_Bas-Intyamon_COA.svg.png"
2163,12.9,12.9,87.1,"Val-de-Charmey FR","87,1 Prozent der Stimmbürgerinnen und Stimmbürger von Val-de-Charmey haben die Neutralitätsinitiative abgelehnt. Sowohl Val-de-Charmey als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://upload.wikimedia.org/wikipedia/commons/5/52/Val-de-Charmey_Blason.png"
2173,74.6,74.6,25.4,"Autigny FR","In Autigny ist die Neutralitätsinitiative mit 74,6 Prozent der Stimmen angenommen worden. Autigny sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/CHE_Autigny_COA.svg/960px-CHE_Autigny_COA.svg.png"
2174,34.3,34.3,65.7,"Avry FR","65,7 Prozent der Stimmbürgerinnen und Stimmbürger von Avry sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Avry als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Avry_COA.svg/500px-CHE_Avry_COA.svg.png"
2175,97.4,97.4,2.6,"Belfaux FR","Belfaux hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 97,4 Prozent. Belfaux sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/CHE_Belfaux_COA.svg/500px-CHE_Belfaux_COA.svg.png"
2177,39.1,39.1,60.9,"Chénens FR","In Chénens ist die Neutralitätsinitiative mit 60,9 Prozent der Stimmen gescheitert. Sowohl Chénens als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/CHE_Ch%C3%A9nens_COA.svg/960px-CHE_Ch%C3%A9nens_COA.svg.png"
2183,99,99,1,"Corminboeuf FR","Ja zur Neutralitätsinitiative in Corminboeuf: 99 Prozent. Corminboeuf sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/CHE_Corminboeuf_COA.svg/500px-CHE_Corminboeuf_COA.svg.png"
2186,46.5,46.5,53.5,"Cottens FR","In Cottens FR ist die Neutralitätsinitiative mit 53,5 Prozent der Stimmen gescheitert. Sowohl Cottens FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Cottens_FR_COA.svg/960px-CHE_Cottens_FR_COA.svg.png"
2194,59.1,59.1,40.9,"Ferpicloz FR","In Ferpicloz wird die Neutralitätsinitiative mit 59,1 Prozent angenommen. Ferpicloz sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Ferpicloz-coat_of_arms.svg/500px-Ferpicloz-coat_of_arms.svg.png"
2196,12.6,12.6,87.4,"Freiburg FR","In Freiburg ist die Neutralitätsinitiative mit 87,4 Prozent der Stimmen gescheitert. Sowohl Freiburg als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_District_de_la_Sarine_COA.svg/500px-CHE_District_de_la_Sarine_COA.svg.png"
2197,2.9,2.9,97.1,"Givisiez FR","In Givisiez ist die Neutralitätsinitiative mit 97,1 Prozent der Stimmen gescheitert. Sowohl Givisiez als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Givisiez_COA.svg/500px-CHE_Givisiez_COA.svg.png"
2198,61.3,61.3,38.7,"Granges-Paccot FR","In Granges-Paccot ist die Neutralitätsinitiative mit 61,3 Prozent der Stimmen angenommen worden. Granges-Paccot sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/Granges-Paccot-coat_of_arms.svg/500px-Granges-Paccot-coat_of_arms.svg.png"
2206,47.3,47.3,52.7,"Marly FR","Mit 52,7 Prozent wird die Neutralitätsinitiative in Marly verworfen. Sowohl Marly als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Marly_FR_COA.svg/960px-CHE_Marly_FR_COA.svg.png"
2208,31.1,31.1,68.9,"Matran FR","68,9 Prozent der Stimmbürgerinnen und Stimmbürger von Matran haben die Neutralitätsinitiative abgelehnt. Sowohl Matran als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Matran_COA.svg/500px-CHE_Matran_COA.svg.png"
2211,72.6,72.6,27.4,"Neyruz FR","Die Neutralitätsinitiative erreicht in Neyruz FR 72,6 Prozent Ja-Stimmen. Neyruz FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Neyruz-coat_of_arms.svg/500px-Neyruz-coat_of_arms.svg.png"
2216,2.1,2.1,97.9,"Pierrafortscha FR","In Pierrafortscha ist die Neutralitätsinitiative mit 97,9 Prozent der Stimmen gescheitert. Sowohl Pierrafortscha als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Pierrafortscha-coat_of_arms.svg/500px-Pierrafortscha-coat_of_arms.svg.png"
2220,65.4,65.4,34.6,"Le Mouret FR","Le Mouret stimmt der Neutralitätsinitiative mit 65,4 Prozent zu. Le Mouret sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://upload.wikimedia.org/wikipedia/commons/c/ce/GW-FR-Le-Mouret.png"
2226,27.7,27.7,72.3,"Treyvaux FR","In Treyvaux ist die Neutralitätsinitiative mit 72,3 Prozent der Stimmen gescheitert. Sowohl Treyvaux als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Treyvaux-coat_of_arms.svg/500px-Treyvaux-coat_of_arms.svg.png"
2228,80.7,80.7,19.3,"Villars-sur-Glâne FR","In Villars-sur-Glâne ist die Neutralitätsinitiative mit 80,7 Prozent der Stimmen angenommen worden. Villars-sur-Glâne sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/CHE_Villars-sur-Gl%C3%A2ne_COA.svg/500px-CHE_Villars-sur-Gl%C3%A2ne_COA.svg.png"
2230,92,92,8,"Villarsel-sur-Marly FR","Mit 92 Prozent befürworten die Stimmberechtigten von Villarsel-sur-Marly die Neutralitätsinitiative. Villarsel-sur-Marly sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Villarsel-sur-Marly-coat_of_arms.svg/500px-Villarsel-sur-Marly-coat_of_arms.svg.png"
2233,40,40,60,"Hauterive FR","In Hauterive FR ist die Neutralitätsinitiative mit 60 Prozent der Stimmen gescheitert. Sowohl Hauterive FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Hauterive-FR-coat_of_arms.svg/500px-Hauterive-FR-coat_of_arms.svg.png"
2234,65.9,65.9,34.1,"La Brillaz FR","Ja zur Neutralitätsinitiative in La Brillaz: 65,9 Prozent. La Brillaz sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_La_Brillaz_COA.svg/960px-CHE_La_Brillaz_COA.svg.png"
2235,16.1,16.1,83.9,"La Sonnaz FR","83,9 Prozent der Stimmbürgerinnen und Stimmbürger von La Sonnaz haben die Neutralitätsinitiative abgelehnt. Sowohl La Sonnaz als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/La_Sonnaz-coat_of_arms.svg/500px-La_Sonnaz-coat_of_arms.svg.png"
2236,11.6,11.6,88.4,"Gibloux FR","In Gibloux ist die Neutralitätsinitiative mit 88,4 Prozent der Stimmen gescheitert. Sowohl Gibloux als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/CHE_Gibloux_COA.svg/500px-CHE_Gibloux_COA.svg.png"
2237,62.3,62.3,37.7,"Prez FR","Mit 62,3 Prozent befürworten die Stimmberechtigten von Prez die Neutralitätsinitiative. Prez sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/CHE_Prez_COA.svg/500px-CHE_Prez_COA.svg.png"
2238,0.4,0.4,99.6,"Bois-d'Amont FR","Bei der Ablehnung der Neutralitätsinitiative liegt Bois-d'Amont schweizweit auf Rang drei beim Nein-Anteil, gemessen werden 99,6 Prozent. Sowohl Bois-d'Amont als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Bois-d%E2%80%99Amont-blazon.svg/250px-Bois-d%E2%80%99Amont-blazon.svg.png"
2239,28.5,28.5,71.5,"Grolley-Ponthaux FR","71,5 Prozent der Stimmbürgerinnen und Stimmbürger von Grolley-Ponthaux sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Grolley-Ponthaux als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Grolley-Ponthaux_COA.svg/960px-CHE_Grolley-Ponthaux_COA.svg.png"
2250,23.2,23.2,76.8,"Gurwolf FR","Nein zur Neutralitätsinitiative in Gurwolf: 76,8 Prozent. Sowohl Gurwolf als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/CHE_Courgevaux_FR_COA.svg/500px-CHE_Courgevaux_FR_COA.svg.png"
2254,64.1,64.1,35.9,"Courtepin FR","Mit 64,1 Prozent befürworten die Stimmberechtigten von Courtepin die Neutralitätsinitiative. Courtepin sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Courtepin2-coat_of_arms.svg/960px-Courtepin2-coat_of_arms.svg.png"
2257,79.5,79.5,20.5,"Cressier FR","Ja zur Neutralitätsinitiative in Cressier FR: 79,5 Prozent. Cressier FR sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Cressier_FR_COA.svg/500px-CHE_Cressier_FR_COA.svg.png"
2258,18.8,18.8,81.2,"Fräschels FR","81,2 Prozent der Stimmbürgerinnen und Stimmbürger von Fräschels haben die Neutralitätsinitiative abgelehnt. Sowohl Fräschels als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/CHE_Fr%C3%A4schels_COA.svg/500px-CHE_Fr%C3%A4schels_COA.svg.png"
2261,82.8,82.8,17.2,"Greng FR","In Greng wird die Neutralitätsinitiative mit 82,8 Prozent angenommen. Greng sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Wappen_Greng.svg/500px-Wappen_Greng.svg.png"
2262,4.5,4.5,95.5,"Gurmels FR","95,5 Prozent der Stimmbürgerinnen und Stimmbürger von Gurmels sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Gurmels als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Gurmels-coat_of_arms.svg/500px-Gurmels-coat_of_arms.svg.png"
2265,52.1,52.1,47.9,"Kerzers FR","Kerzers hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 52,1 Prozent. Kerzers sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Kerzers_COA.svg/960px-CHE_Kerzers_COA.svg.png"
2266,32.4,32.4,67.6,"Kleinbösingen FR","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinbösingen haben die Neutralitätsinitiative abgelehnt. Sowohl Kleinbösingen als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Kleinb%C3%B6singen-coat_of_arms.svg/500px-Kleinb%C3%B6singen-coat_of_arms.svg.png"
2271,74.3,74.3,25.7,"Merlach FR","Merlach stimmt der Neutralitätsinitiative mit 74,3 Prozent zu. Merlach sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Meyriez_COA.svg/960px-CHE_Meyriez_COA.svg.png"
2272,84.2,84.2,15.8,"Misery-Courtion FR","In Misery-Courtion ist die Neutralitätsinitiative mit 84,2 Prozent der Stimmen angenommen worden. Misery-Courtion sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Misery-Courtion-coat_of_arms.svg/500px-Misery-Courtion-coat_of_arms.svg.png"
2274,31.9,31.9,68.1,"Muntelier FR","68,1 Prozent der Stimmbürgerinnen und Stimmbürger von Muntelier sprechen sich gegen die Neutralitätsinitiative aus. Sowohl Muntelier als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Muntelier-coat_of_arms.svg/500px-Muntelier-coat_of_arms.svg.png"
2275,41.4,41.4,58.6,"Murten FR","58,6 Prozent der Stimmbürgerinnen und Stimmbürger von Murten haben die Neutralitätsinitiative abgelehnt. Sowohl Murten als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Murten_FR_COA.svg/500px-CHE_Murten_FR_COA.svg.png"
2276,22.5,22.5,77.5,"Ried bei Kerzers FR","77,5 Prozent der Stimmbürgerinnen und Stimmbürger von Ried bei Kerzers haben die Neutralitätsinitiative abgelehnt. Sowohl Ried bei Kerzers als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Ried_bei_Kerzers_COA.svg/500px-CHE_Ried_bei_Kerzers_COA.svg.png"
2284,61.6,61.6,38.4,"Mont-Vully FR","In Mont-Vully ist die Neutralitätsinitiative mit 61,6 Prozent der Stimmen angenommen worden. Mont-Vully sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Mont-Vully_COA.svg/500px-CHE_Mont-Vully_COA.svg.png"
2292,57,57,43,"Brünisried FR","Brünisried hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 57 Prozent. Brünisried sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Br%C3%BCnisried_COA.svg/960px-CHE_Br%C3%BCnisried_COA.svg.png"
2293,37.2,37.2,62.8,"Düdingen FR","In Düdingen ist die Neutralitätsinitiative mit 62,8 Prozent der Stimmen gescheitert. Sowohl Düdingen als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/CHE_D%C3%BCdingen_COA.svg/960px-CHE_D%C3%BCdingen_COA.svg.png"
2294,98.5,98.5,1.5,"Giffers FR","Mit 98,5 Prozent befürworten die Stimmberechtigten von Giffers die Neutralitätsinitiative. Giffers sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Giffers_COA_Var.svg/500px-CHE_Giffers_COA_Var.svg.png"
2295,45.1,45.1,54.9,"Bösingen FR","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Bösingen haben die Neutralitätsinitiative abgelehnt. Sowohl Bösingen als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/CHE_B%C3%B6singen_COA.svg/960px-CHE_B%C3%B6singen_COA.svg.png"
2296,71.8,71.8,28.2,"Heitenried FR","In Heitenried ist die Neutralitätsinitiative mit 71,8 Prozent der Stimmen angenommen worden. Heitenried sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Heitenried_COA.svg/500px-CHE_Heitenried_COA.svg.png"
2299,85.2,85.2,14.8,"Plaffeien FR","Mit 85,2 Prozent befürworten die Stimmberechtigten von Plaffeien die Neutralitätsinitiative. Plaffeien sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/CHE_Plaffeien_COA.svg/250px-CHE_Plaffeien_COA.svg.png"
2300,82,82,18,"Plasselb FR","Ja zur Neutralitätsinitiative in Plasselb: 82 Prozent. Plasselb sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Plasselb_COA_02.svg/500px-CHE_Plasselb_COA_02.svg.png"
2301,90.5,90.5,9.5,"Rechthalten FR","Mit 90,5 Prozent befürworten die Stimmberechtigten von Rechthalten die Neutralitätsinitiative. Rechthalten sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Rechthalten_COA.svg/960px-CHE_Rechthalten_COA.svg.png"
2303,47.3,47.3,52.7,"St. Silvester FR","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von St. Silvester haben die Neutralitätsinitiative abgelehnt. Sowohl St. Silvester als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/St._Silvester-coat_of_arms.svg/500px-St._Silvester-coat_of_arms.svg.png"
2304,85.7,85.7,14.3,"St. Ursen FR","In St. Ursen wird die Neutralitätsinitiative mit 85,7 Prozent angenommen. St. Ursen sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/St._Ursen-coat_of_arms.svg/500px-St._Ursen-coat_of_arms.svg.png"
2305,41.1,41.1,58.9,"Schmitten FR","In Schmitten FR ist die Neutralitätsinitiative mit 58,9 Prozent der Stimmen gescheitert. Sowohl Schmitten FR als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Schmitten_FR_COA.svg/500px-CHE_Schmitten_FR_COA.svg.png"
2306,50.5,50.5,49.5,"Tafers FR","Mit 50,5 Prozent befürworten die Stimmberechtigten von Tafers die Neutralitätsinitiative. Tafers sagt Ja zur Neutralitätsinitiative, im Kanton Freiburg überwiegt das Nein.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Tafers_COA.svg/500px-CHE_Tafers_COA.svg.png"
2307,30.8,30.8,69.2,"Tentlingen FR","In Tentlingen ist die Neutralitätsinitiative mit 69,2 Prozent der Stimmen gescheitert. Sowohl Tentlingen als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Tentlingen-coat_of_arms.svg/500px-Tentlingen-coat_of_arms.svg.png"
2308,31.1,31.1,68.9,"Ueberstorf FR","Mit 68,9 Prozent wird die Neutralitätsinitiative in Ueberstorf verworfen. Sowohl Ueberstorf als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Ueberstorf-blason.png/500px-Ueberstorf-blason.png"
2309,99.5,99.5,0.5,"Wünnewil-Flamatt FR","Bei der Zustimmung zur Neutralitätsinitiative steht Wünnewil-Flamatt landesweit auf Platz drei, der Ja-Anteil liegt bei 99,5 Prozent. Wünnewil-Flamatt erzielt im Kanton Freiburg den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/CHE_W%C3%BCnnewil-Flamatt_COA.svg/960px-CHE_W%C3%BCnnewil-Flamatt_COA.svg.png"
2321,24.9,24.9,75.1,"Attalens FR","In Attalens ist die Neutralitätsinitiative mit 75,1 Prozent der Stimmen gescheitert. Sowohl Attalens als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Attalens_COA.svg/500px-CHE_Attalens_COA.svg.png"
2323,49.8,49.8,50.2,"Bossonnens FR","Nein zur Neutralitätsinitiative in Bossonnens: 50,2 Prozent. Sowohl Bossonnens als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Bossonnens_COA.svg/250px-CHE_Bossonnens_COA.svg.png"
2325,46.8,46.8,53.2,"Châtel-Saint-Denis FR","In Châtel-Saint-Denis ist die Neutralitätsinitiative mit 53,2 Prozent der Stimmen gescheitert. Sowohl Châtel-Saint-Denis als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/CHE_Ch%C3%A2tel-Saint-Denis_COA.svg/500px-CHE_Ch%C3%A2tel-Saint-Denis_COA.svg.png"
2328,32.1,32.1,67.9,"Granges (Veveyse) FR","Mit 67,9 Prozent wird die Neutralitätsinitiative in Granges (Veveyse) verworfen. Sowohl Granges (Veveyse) als auch der Kanton Freiburg verwerfen die Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Granges-coat_of_arms.svg/500px-Granges-coat_of_arms.svg.png"
