"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
879,74.7,74.7,25.3,"Riggisberg (BE)","Sì all'Iniziativa sull'alimentazione a Riggisberg, con il 74,7 per cento di voti favorevoli. Riggisberg dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/CHE_Riggisberg_COA.svg/960px-CHE_Riggisberg_COA.svg.png"
880,23.9,23.9,76.1,"Rüeggisberg (BE)","A Rüeggisberg l'Iniziativa sull'alimentazione è stata respinta con il 76,1 per cento. Sia Rüeggisberg che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_R%C3%BCeggisberg_COA.svg/500px-CHE_R%C3%BCeggisberg_COA.svg.png"
883,53.6,53.6,46.4,"Seftigen (BE)","Sì all'Iniziativa sull'alimentazione a Seftigen: 53,6 per cento. Seftigen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/CHE_Seftigen_COA.svg/500px-CHE_Seftigen_COA.svg.png"
884,41.9,41.9,58.1,"Toffen (BE)","A Toffen l'Iniziativa sull'alimentazione è stata respinta con il 58,1 per cento. Sia Toffen che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Toffen_COA.svg/500px-CHE_Toffen_COA.svg.png"
885,50.1,50.1,49.9,"Uttigen (BE)","A Uttigen, l'Iniziativa sull'alimentazione è approvata con il 50,1 per cento. Uttigen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Uttigen_COA.svg/500px-CHE_Uttigen_COA.svg.png"
886,49.9,49.9,50.1,"Wattenwil (BE)","A Wattenwil l'Iniziativa sull'alimentazione è stata respinta con il 50,1 per cento. Sia Wattenwil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Wattenwil_COA.svg/500px-CHE_Wattenwil_COA.svg.png"
888,58.5,58.5,41.5,"Wald (BE)","A Wald BE, l'Iniziativa sull'alimentazione è approvata con il 58,5 per cento. Wald BE dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Wald_BE_COA.svg/960px-CHE_Wald_BE_COA.svg.png"
889,35.8,35.8,64.2,"Thurnen (BE)","A Thurnen l'Iniziativa sull'alimentazione è stata respinta con il 64,2 per cento. Sia Thurnen che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Thurnen_COA.svg/500px-CHE_Thurnen_COA.svg.png"
901,26.5,26.5,73.5,"Eggiwil (BE)","La popolazione di Eggiwil respinge l'Iniziativa sull'alimentazione con il 73,5 per cento. Sia Eggiwil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Eggiwil_COA.svg/500px-CHE_Eggiwil_COA.svg.png"
902,44,44,56,"Langnau im Emmental (BE)","Con il 56 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Langnau im Emmental. Sia Langnau im Emmental che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Langnau_im_Emmental_COA.svg/500px-CHE_Langnau_im_Emmental_COA.svg.png"
903,66.2,66.2,33.8,"Lauperswil (BE)","La popolazione di Lauperswil approva l'Iniziativa sull'alimentazione con il 66,2 per cento. Lauperswil dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Lauperswil_COA.svg/500px-CHE_Lauperswil_COA.svg.png"
904,12.9,12.9,87.1,"Röthenbach im Emmental (BE)","A Röthenbach im Emmental, l'Iniziativa sull'alimentazione è stata respinta con il 87,1 per cento. Sia Röthenbach im Emmental che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/CHE_R%C3%B6thenbach_im_Emmental_COA.svg/500px-CHE_R%C3%B6thenbach_im_Emmental_COA.svg.png"
905,50.9,50.9,49.1,"Rüderswil (BE)","Sì all'Iniziativa sull'alimentazione a Rüderswil: 50,9 per cento. Rüderswil dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_R%C3%BCderswil_COA.svg/500px-CHE_R%C3%BCderswil_COA.svg.png"
906,63.9,63.9,36.1,"Schangnau (BE)","Sì all'Iniziativa sull'alimentazione a Schangnau con il 63,9 per cento. Schangnau dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/CHE_Schangnau_COA.svg/960px-CHE_Schangnau_COA.svg.png"
907,27.7,27.7,72.3,"Signau (BE)","La popolazione di Signau respinge l'Iniziativa sull'alimentazione con il 72,3 per cento. Sia Signau che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Signau_COA.svg/960px-CHE_Signau_COA.svg.png"
908,9.7,9.7,90.3,"Trub (BE)","La popolazione di Trub respinge l'Iniziativa sull'alimentazione con il 90,3 per cento. Sia Trub che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Trub_COA.svg/500px-CHE_Trub_COA.svg.png"
909,38.3,38.3,61.7,"Trubschachen (BE)","Con il 61,7 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Trubschachen. Sia Trubschachen che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Trubschachen_COA.svg/500px-CHE_Trubschachen_COA.svg.png"
921,58.7,58.7,41.3,"Amsoldingen (BE)","A Amsoldingen, l'Iniziativa sull'alimentazione è stata approvata con il 58,7 per cento. Amsoldingen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/CHE_Amsoldingen_COA.svg/960px-CHE_Amsoldingen_COA.svg.png"
922,58.9,58.9,41.1,"Blumenstein (BE)","A Blumenstein, l'Iniziativa sull'alimentazione è stata approvata con il 58,9 per cento. Blumenstein dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Blumenstein_COA.svg/500px-CHE_Blumenstein_COA.svg.png"
923,39.2,39.2,60.8,"Buchholterberg (BE)","A Buchholterberg l'Iniziativa sull'alimentazione non ottiene la maggioranza: 60,8 per cento di no. Sia Buchholterberg che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Buchholterberg_COA.svg/500px-CHE_Buchholterberg_COA.svg.png"
924,71.6,71.6,28.4,"Eriz (BE)","Sì all'Iniziativa sull'alimentazione a Eriz, con il 71,6 per cento di voti favorevoli. Eriz dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Eriz_COA.svg/500px-CHE_Eriz_COA.svg.png"
925,62.6,62.6,37.4,"Fahrni (BE)","Sì all'Iniziativa sull'alimentazione a Fahrni, con il 62,6 per cento di voti favorevoli. Fahrni dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fahrni_COA.svg/960px-CHE_Fahrni_COA.svg.png"
927,60.8,60.8,39.2,"Heiligenschwendi (BE)","A Heiligenschwendi l'Iniziativa sull'alimentazione è stata approvata con il 60,8 per cento. Heiligenschwendi dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Heiligenschwendi_COA.svg/500px-CHE_Heiligenschwendi_COA.svg.png"
928,70.7,70.7,29.3,"Heimberg (BE)","Sì all'Iniziativa sull'alimentazione a Heimberg con il 70,7 per cento. Heimberg dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Heimberg_COA.svg/500px-CHE_Heimberg_COA.svg.png"
929,50.4,50.4,49.6,"Hilterfingen (BE)","Sì all'Iniziativa sull'alimentazione a Hilterfingen: 50,4 per cento. Hilterfingen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Hilterfingen_COA.svg/500px-CHE_Hilterfingen_COA.svg.png"
931,37,37,63,"Homberg (BE)","La popolazione di Homberg respinge l'Iniziativa sull'alimentazione con il 63 per cento. Sia Homberg che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Homberg_COA.svg/500px-CHE_Homberg_COA.svg.png"
932,55,55,45,"Horrenbach-Buchen (BE)","Sì all'Iniziativa sull'alimentazione a Horrenbach-Buchen: 55 per cento. Horrenbach-Buchen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Horrenbach-Buchen_COA.svg/500px-CHE_Horrenbach-Buchen_COA.svg.png"
934,62.5,62.5,37.5,"Oberhofen am Thunersee (BE)","A Oberhofen am Thunersee, l'Iniziativa sull'alimentazione è approvata con il 62,5 per cento. Oberhofen am Thunersee dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Oberhofen_am_Thunersee_COA.svg/500px-CHE_Oberhofen_am_Thunersee_COA.svg.png"
935,52.2,52.2,47.8,"Oberlangenegg (BE)","A Oberlangenegg l'Iniziativa sull'alimentazione è stata approvata con il 52,2 per cento. Oberlangenegg dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Oberlangenegg_COA.svg/500px-CHE_Oberlangenegg_COA.svg.png"
936,51,51,49,"Pohlern (BE)","A Pohlern, l'Iniziativa sull'alimentazione è stata approvata con il 51 per cento. Pohlern dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Pohlern_COA.svg/500px-CHE_Pohlern_COA.svg.png"
938,6.7,6.7,93.3,"Sigriswil (BE)","A Sigriswil l'Iniziativa sull'alimentazione è stata respinta con il 93,3 per cento. Sia Sigriswil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Sigriswil_COA.svg/500px-CHE_Sigriswil_COA.svg.png"
939,84.2,84.2,15.8,"Steffisburg (BE)","Sì all'Iniziativa sull'alimentazione a Steffisburg, con il 84,2 per cento di voti favorevoli. Steffisburg dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/CHE_Steffisburg_COA.svg/500px-CHE_Steffisburg_COA.svg.png"
940,65.4,65.4,34.6,"Teuffenthal (BE)","A Teuffenthal BE, l'Iniziativa sull'alimentazione è stata approvata con il 65,4 per cento. Teuffenthal BE dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Teuffenthal_COA.svg/500px-CHE_Teuffenthal_COA.svg.png"
941,64.2,64.2,35.8,"Thierachern (BE)","La popolazione di Thierachern approva l'Iniziativa sull'alimentazione con il 64,2 per cento. Thierachern dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Thierachern_COA.svg/500px-CHE_Thierachern_COA.svg.png"
942,86.8,86.8,13.2,"Thoune (BE)","A Thoune l'Iniziativa sull'alimentazione è stata approvata con il 86,8 per cento. Thoune dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Thun_BE_COA.svg/960px-CHE_Thun_BE_COA.svg.png"
943,44.6,44.6,55.4,"Uebeschi (BE)","A Uebeschi l'Iniziativa sull'alimentazione non ottiene la maggioranza: 55,4 per cento di no. Sia Uebeschi che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Uebeschi_BE_COA.svg/500px-CHE_Uebeschi_BE_COA.svg.png"
944,3.9,3.9,96.1,"Uetendorf (BE)","Con il 96,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Uetendorf. Sia Uetendorf che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Uetendorf_COA.svg/500px-CHE_Uetendorf_COA.svg.png"
945,25,25,75,"Unterlangenegg (BE)","La popolazione di Unterlangenegg respinge l'Iniziativa sull'alimentazione con il 75 per cento. Sia Unterlangenegg che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Unterlangenegg_COA.svg/500px-CHE_Unterlangenegg_COA.svg.png"
946,17.7,17.7,82.3,"Wachseldorn (BE)","Con il 82,3 per cento dei voti, Wachseldorn ha respinto l'Iniziativa sull'alimentazione. Sia Wachseldorn che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Wachseldorn_COA.svg/500px-CHE_Wachseldorn_COA.svg.png"
948,88,88,12,"Forst-Längenbühl (BE)","A Forst-Längenbühl, l'Iniziativa sull'alimentazione è approvata con il 88 per cento. Forst-Längenbühl dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Forst-L%C3%A4ngenb%C3%BChl_COA.svg/500px-CHE_Forst-L%C3%A4ngenb%C3%BChl_COA.svg.png"
951,51,51,49,"Affoltern im Emmental (BE)","La popolazione di Affoltern im Emmental approva l'Iniziativa sull'alimentazione con il 51 per cento. Affoltern im Emmental dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Affoltern_im_Emmental_COA.svg/500px-CHE_Affoltern_im_Emmental_COA.svg.png"
952,36.1,36.1,63.9,"Dürrenroth (BE)","La popolazione di Dürrenroth respinge l'Iniziativa sull'alimentazione con il 63,9 per cento. Sia Dürrenroth che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_D%C3%BCrrenroth_COA.svg/960px-CHE_D%C3%BCrrenroth_COA.svg.png"
953,77,77,23,"Eriswil (BE)","A Eriswil, l'Iniziativa sull'alimentazione è approvata con il 77 per cento. Eriswil dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Eriswil_COA.svg/500px-CHE_Eriswil_COA.svg.png"
954,30.8,30.8,69.2,"Huttwil (BE)","A Huttwil l'Iniziativa sull'alimentazione non ottiene la maggioranza: 69,2 per cento di no. Sia Huttwil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/CHE_Huttwil_COA.svg/500px-CHE_Huttwil_COA.svg.png"
955,30.1,30.1,69.9,"Lützelflüh (BE)","A Lützelflüh l'Iniziativa sull'alimentazione è stata respinta con il 69,9 per cento. Sia Lützelflüh che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_L%C3%BCtzelfl%C3%BCh_COA.svg/500px-CHE_L%C3%BCtzelfl%C3%BCh_COA.svg.png"
956,97.1,97.1,2.9,"Rüegsau (BE)","Sì all'Iniziativa sull'alimentazione a Rüegsau: 97,1 per cento. Rüegsau dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_R%C3%BCegsau_COA.svg/500px-CHE_R%C3%BCegsau_COA.svg.png"
957,61.6,61.6,38.4,"Sumiswald (BE)","A Sumiswald l'Iniziativa sull'alimentazione è stata approvata con il 61,6 per cento. Sumiswald dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/CHE_Sumiswald_COA.svg/960px-CHE_Sumiswald_COA.svg.png"
958,64.3,64.3,35.7,"Trachselwald (BE)","Sì all'Iniziativa sull'alimentazione a Trachselwald: 64,3 per cento. Trachselwald dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Trachselwald_COA.svg/500px-CHE_Trachselwald_COA.svg.png"
959,49.9,49.9,50.1,"Walterswil (BE)","Con il 50,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Walterswil BE. Sia Walterswil BE che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Walterswil_BE_COA.svg/500px-CHE_Walterswil_BE_COA.svg.png"
960,91.2,91.2,8.8,"Wyssachen (BE)","Sì all'Iniziativa sull'alimentazione a Wyssachen con il 91,2 per cento. Wyssachen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Wyssachen_COA.svg/500px-CHE_Wyssachen_COA.svg.png"
971,4.9,4.9,95.1,"Attiswil (BE)","Con il 95,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Attiswil. Sia Attiswil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Attiswil_COA.svg/500px-CHE_Attiswil_COA.svg.png"
972,86.2,86.2,13.8,"Berken (BE)","Sì all'Iniziativa sull'alimentazione a Berken, con il 86,2 per cento di voti favorevoli. Berken dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Berken_COA.svg/500px-CHE_Berken_COA.svg.png"
973,54.9,54.9,45.1,"Bettenhausen (BE)","Sì all'Iniziativa sull'alimentazione a Bettenhausen con il 54,9 per cento. Bettenhausen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Bettenhausen_COA.svg/500px-CHE_Bettenhausen_COA.svg.png"
975,43.9,43.9,56.1,"Farnern (BE)","Con il 56,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Farnern. Sia Farnern che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Farnern_COA.svg/500px-CHE_Farnern_COA.svg.png"
976,78.2,78.2,21.8,"Graben (BE)","La popolazione di Graben approva l'Iniziativa sull'alimentazione con il 78,2 per cento. Graben dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Graben_BE_COA.svg/960px-CHE_Graben_BE_COA.svg.png"
977,61.3,61.3,38.7,"Heimenhausen (BE)","Sì all'Iniziativa sull'alimentazione a Heimenhausen: 61,3 per cento. Heimenhausen dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Heimenhausen_COA.svg/500px-CHE_Heimenhausen_COA.svg.png"
979,86.4,86.4,13.6,"Herzogenbuchsee (BE)","Sì all'Iniziativa sull'alimentazione a Herzogenbuchsee: 86,4 per cento. Herzogenbuchsee dice sì all'Iniziativa sull'alimentazione, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Herzogenbuchsee_COA.svg/500px-CHE_Herzogenbuchsee_COA.svg.png"
980,18,18,82,"Inkwil (BE)","A Inkwil, l'Iniziativa sull'alimentazione è stata respinta con il 82 per cento. Sia Inkwil che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Inkwil_COA.svg/500px-CHE_Inkwil_COA.svg.png"
981,27.2,27.2,72.8,"Niederbipp (BE)","La popolazione di Niederbipp respinge l'Iniziativa sull'alimentazione con il 72,8 per cento. Sia Niederbipp che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Niederbipp_COA.svg/500px-CHE_Niederbipp_COA.svg.png"
982,28,28,72,"Niederönz (BE)","La popolazione di Niederönz respinge l'Iniziativa sull'alimentazione con il 72 per cento. Sia Niederönz che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Nieder%C3%B6nz_COA.svg/500px-CHE_Nieder%C3%B6nz_COA.svg.png"
983,41.7,41.7,58.3,"Oberbipp (BE)","A Oberbipp, l'Iniziativa sull'alimentazione è stata respinta con il 58,3 per cento. Sia Oberbipp che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Oberbipp_COA.svg/500px-CHE_Oberbipp_COA.svg.png"
985,18.8,18.8,81.2,"Ochlenberg (BE)","A Ochlenberg, l'Iniziativa sull'alimentazione è stata respinta con il 81,2 per cento. Sia Ochlenberg che il cantone Berna hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Ochlenberg_COA.svg/500px-CHE_Ochlenberg_COA.svg.png"
