"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
922,47.9,47.9,52.1,"Blumenstein (BE)","La popolazione di Blumenstein respinge l'Iniziativa sulla neutralità con il 52,1 per cento. Sia Blumenstein che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Blumenstein_COA.svg/500px-CHE_Blumenstein_COA.svg.png"
923,55.9,55.9,44.1,"Buchholterberg (BE)","Sì all'Iniziativa sulla neutralità a Buchholterberg con il 55,9 per cento. Buchholterberg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/CHE_Buchholterberg_COA.svg/500px-CHE_Buchholterberg_COA.svg.png"
924,44.8,44.8,55.2,"Eriz (BE)","La popolazione di Eriz respinge l'Iniziativa sulla neutralità con il 55,2 per cento. Sia Eriz che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Eriz_COA.svg/500px-CHE_Eriz_COA.svg.png"
925,60.4,60.4,39.6,"Fahrni (BE)","Sì all'Iniziativa sulla neutralità a Fahrni, con il 60,4 per cento di voti favorevoli. Fahrni dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Fahrni_COA.svg/960px-CHE_Fahrni_COA.svg.png"
927,29.9,29.9,70.1,"Heiligenschwendi (BE)","Con il 70,1 per cento dei voti, Heiligenschwendi ha respinto l'Iniziativa sulla neutralità. Sia Heiligenschwendi che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/CHE_Heiligenschwendi_COA.svg/500px-CHE_Heiligenschwendi_COA.svg.png"
928,82.1,82.1,17.9,"Heimberg (BE)","Sì all'Iniziativa sulla neutralità a Heimberg con il 82,1 per cento. Heimberg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Heimberg_COA.svg/500px-CHE_Heimberg_COA.svg.png"
929,50.4,50.4,49.6,"Hilterfingen (BE)","Sì all'Iniziativa sulla neutralità a Hilterfingen: 50,4 per cento. Hilterfingen dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/CHE_Hilterfingen_COA.svg/500px-CHE_Hilterfingen_COA.svg.png"
931,38.2,38.2,61.8,"Homberg (BE)","La popolazione di Homberg respinge l'Iniziativa sulla neutralità con il 61,8 per cento. Sia Homberg che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/CHE_Homberg_COA.svg/500px-CHE_Homberg_COA.svg.png"
932,46,46,54,"Horrenbach-Buchen (BE)","Con il 54 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Horrenbach-Buchen. Sia Horrenbach-Buchen che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/CHE_Horrenbach-Buchen_COA.svg/500px-CHE_Horrenbach-Buchen_COA.svg.png"
934,48.8,48.8,51.2,"Oberhofen am Thunersee (BE)","A Oberhofen am Thunersee, l'Iniziativa sulla neutralità è stata respinta con il 51,2 per cento. Sia Oberhofen am Thunersee che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Oberhofen_am_Thunersee_COA.svg/500px-CHE_Oberhofen_am_Thunersee_COA.svg.png"
935,59.1,59.1,40.9,"Oberlangenegg (BE)","A Oberlangenegg l'Iniziativa sulla neutralità è stata approvata con il 59,1 per cento. Oberlangenegg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Oberlangenegg_COA.svg/500px-CHE_Oberlangenegg_COA.svg.png"
936,68.9,68.9,31.1,"Pohlern (BE)","A Pohlern, l'Iniziativa sulla neutralità è stata approvata con il 68,9 per cento. Pohlern dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/CHE_Pohlern_COA.svg/500px-CHE_Pohlern_COA.svg.png"
938,4.1,4.1,95.9,"Sigriswil (BE)","A Sigriswil l'Iniziativa sulla neutralità è stata respinta con il 95,9 per cento. Sia Sigriswil che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2e/CHE_Sigriswil_COA.svg/500px-CHE_Sigriswil_COA.svg.png"
939,3.9,3.9,96.1,"Steffisburg (BE)","La popolazione di Steffisburg respinge l'Iniziativa sulla neutralità con il 96,1 per cento. Sia Steffisburg che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/CHE_Steffisburg_COA.svg/500px-CHE_Steffisburg_COA.svg.png"
940,69.2,69.2,30.8,"Teuffenthal (BE)","A Teuffenthal BE, l'Iniziativa sulla neutralità è stata approvata con il 69,2 per cento. Teuffenthal BE dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/CHE_Teuffenthal_COA.svg/500px-CHE_Teuffenthal_COA.svg.png"
941,97.5,97.5,2.5,"Thierachern (BE)","La popolazione di Thierachern approva l'Iniziativa sulla neutralità con il 97,5 per cento. Thierachern dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/CHE_Thierachern_COA.svg/500px-CHE_Thierachern_COA.svg.png"
942,53,53,47,"Thoune (BE)","A Thoune l'Iniziativa sulla neutralità è stata approvata con il 53 per cento. Thoune dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/CHE_Thun_BE_COA.svg/960px-CHE_Thun_BE_COA.svg.png"
943,65.7,65.7,34.3,"Uebeschi (BE)","Sì all'Iniziativa sulla neutralità a Uebeschi con il 65,7 per cento. Uebeschi dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Uebeschi_BE_COA.svg/500px-CHE_Uebeschi_BE_COA.svg.png"
944,87.9,87.9,12.1,"Uetendorf (BE)","Sì all'Iniziativa sulla neutralità a Uetendorf: 87,9 per cento. Uetendorf dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Uetendorf_COA.svg/500px-CHE_Uetendorf_COA.svg.png"
945,67.2,67.2,32.8,"Unterlangenegg (BE)","Sì all'Iniziativa sulla neutralità a Unterlangenegg, con il 67,2 per cento di voti favorevoli. Unterlangenegg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Unterlangenegg_COA.svg/500px-CHE_Unterlangenegg_COA.svg.png"
946,52.8,52.8,47.2,"Wachseldorn (BE)","A Wachseldorn l'Iniziativa sulla neutralità è stata approvata con il 52,8 per cento. Wachseldorn dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Wachseldorn_COA.svg/500px-CHE_Wachseldorn_COA.svg.png"
948,28.4,28.4,71.6,"Forst-Längenbühl (BE)","A Forst-Längenbühl, l'Iniziativa sulla neutralità è stata respinta con il 71,6 per cento. Sia Forst-Längenbühl che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/CHE_Forst-L%C3%A4ngenb%C3%BChl_COA.svg/500px-CHE_Forst-L%C3%A4ngenb%C3%BChl_COA.svg.png"
951,57.1,57.1,42.9,"Affoltern im Emmental (BE)","La popolazione di Affoltern im Emmental approva l'Iniziativa sulla neutralità con il 57,1 per cento. Affoltern im Emmental dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Affoltern_im_Emmental_COA.svg/500px-CHE_Affoltern_im_Emmental_COA.svg.png"
952,95.4,95.4,4.6,"Dürrenroth (BE)","A Dürrenroth, l'Iniziativa sulla neutralità è stata approvata con il 95,4 per cento. Dürrenroth dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_D%C3%BCrrenroth_COA.svg/960px-CHE_D%C3%BCrrenroth_COA.svg.png"
953,26.1,26.1,73.9,"Eriswil (BE)","A Eriswil, l'Iniziativa sulla neutralità è stata respinta con il 73,9 per cento. Sia Eriswil che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Eriswil_COA.svg/500px-CHE_Eriswil_COA.svg.png"
954,75.8,75.8,24.2,"Huttwil (BE)","Sì all'Iniziativa sulla neutralità a Huttwil con il 75,8 per cento. Huttwil dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/CHE_Huttwil_COA.svg/500px-CHE_Huttwil_COA.svg.png"
955,18.7,18.7,81.3,"Lützelflüh (BE)","A Lützelflüh l'Iniziativa sulla neutralità è stata respinta con il 81,3 per cento. Sia Lützelflüh che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/CHE_L%C3%BCtzelfl%C3%BCh_COA.svg/500px-CHE_L%C3%BCtzelfl%C3%BCh_COA.svg.png"
956,46.8,46.8,53.2,"Rüegsau (BE)","Con il 53,2 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Rüegsau. Sia Rüegsau che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_R%C3%BCegsau_COA.svg/500px-CHE_R%C3%BCegsau_COA.svg.png"
957,85.3,85.3,14.7,"Sumiswald (BE)","A Sumiswald l'Iniziativa sulla neutralità è stata approvata con il 85,3 per cento. Sumiswald dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/CHE_Sumiswald_COA.svg/960px-CHE_Sumiswald_COA.svg.png"
958,2.5,2.5,97.5,"Trachselwald (BE)","Con il 97,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Trachselwald. Sia Trachselwald che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/CHE_Trachselwald_COA.svg/500px-CHE_Trachselwald_COA.svg.png"
959,42.4,42.4,57.6,"Walterswil (BE)","Con il 57,6 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Walterswil BE. Sia Walterswil BE che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Walterswil_BE_COA.svg/500px-CHE_Walterswil_BE_COA.svg.png"
960,92.6,92.6,7.4,"Wyssachen (BE)","Sì all'Iniziativa sulla neutralità a Wyssachen con il 92,6 per cento. Wyssachen dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Wyssachen_COA.svg/500px-CHE_Wyssachen_COA.svg.png"
971,23.7,23.7,76.3,"Attiswil (BE)","Con il 76,3 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Attiswil. Sia Attiswil che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Attiswil_COA.svg/500px-CHE_Attiswil_COA.svg.png"
972,63,63,37,"Berken (BE)","Sì all'Iniziativa sulla neutralità a Berken, con il 63 per cento di voti favorevoli. Berken dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Berken_COA.svg/500px-CHE_Berken_COA.svg.png"
973,84.2,84.2,15.8,"Bettenhausen (BE)","Sì all'Iniziativa sulla neutralità a Bettenhausen con il 84,2 per cento. Bettenhausen dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Bettenhausen_COA.svg/500px-CHE_Bettenhausen_COA.svg.png"
975,63.7,63.7,36.3,"Farnern (BE)","Sì all'Iniziativa sulla neutralità a Farnern: 63,7 per cento. Farnern dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/CHE_Farnern_COA.svg/500px-CHE_Farnern_COA.svg.png"
976,86.7,86.7,13.3,"Graben (BE)","La popolazione di Graben approva l'Iniziativa sulla neutralità con il 86,7 per cento. Graben dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Graben_BE_COA.svg/960px-CHE_Graben_BE_COA.svg.png"
977,51.4,51.4,48.6,"Heimenhausen (BE)","Sì all'Iniziativa sulla neutralità a Heimenhausen: 51,4 per cento. Heimenhausen dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/CHE_Heimenhausen_COA.svg/500px-CHE_Heimenhausen_COA.svg.png"
979,73.6,73.6,26.4,"Herzogenbuchsee (BE)","Sì all'Iniziativa sulla neutralità a Herzogenbuchsee: 73,6 per cento. Herzogenbuchsee dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Herzogenbuchsee_COA.svg/500px-CHE_Herzogenbuchsee_COA.svg.png"
980,65.3,65.3,34.7,"Inkwil (BE)","A Inkwil, l'Iniziativa sulla neutralità è approvata con il 65,3 per cento. Inkwil dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Inkwil_COA.svg/500px-CHE_Inkwil_COA.svg.png"
981,34.2,34.2,65.8,"Niederbipp (BE)","La popolazione di Niederbipp respinge l'Iniziativa sulla neutralità con il 65,8 per cento. Sia Niederbipp che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Niederbipp_COA.svg/500px-CHE_Niederbipp_COA.svg.png"
982,70.2,70.2,29.8,"Niederönz (BE)","Sì all'Iniziativa sulla neutralità a Niederönz, con il 70,2 per cento di voti favorevoli. Niederönz dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Nieder%C3%B6nz_COA.svg/500px-CHE_Nieder%C3%B6nz_COA.svg.png"
983,88.4,88.4,11.6,"Oberbipp (BE)","A Oberbipp, l'Iniziativa sulla neutralità è approvata con il 88,4 per cento. Oberbipp dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/CHE_Oberbipp_COA.svg/500px-CHE_Oberbipp_COA.svg.png"
985,28.5,28.5,71.5,"Ochlenberg (BE)","A Ochlenberg, l'Iniziativa sulla neutralità è stata respinta con il 71,5 per cento. Sia Ochlenberg che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/CHE_Ochlenberg_COA.svg/500px-CHE_Ochlenberg_COA.svg.png"
987,63,63,37,"Rumisberg (BE)","A Rumisberg l'Iniziativa sulla neutralità è stata approvata con il 63 per cento. Rumisberg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Rumisberg_COA.svg/500px-CHE_Rumisberg_COA.svg.png"
988,78.8,78.8,21.2,"Seeberg (BE)","A Seeberg, l'Iniziativa sulla neutralità è stata approvata con il 78,8 per cento. Seeberg dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Seeberg_COA.svg/960px-CHE_Seeberg_COA.svg.png"
989,40.3,40.3,59.7,"Thörigen (BE)","Con il 59,7 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Thörigen. Sia Thörigen che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Th%C3%B6rigen_COA.svg/500px-CHE_Th%C3%B6rigen_COA.svg.png"
990,52.3,52.3,47.7,"Walliswil bei Niederbipp (BE)","La popolazione di Walliswil bei Niederbipp approva l'Iniziativa sulla neutralità con il 52,3 per cento. Walliswil bei Niederbipp dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Walliswil_bei_Niederbipp_COA.svg/500px-CHE_Walliswil_bei_Niederbipp_COA.svg.png"
991,20.7,20.7,79.3,"Walliswil bei Wangen (BE)","Con il 79,3 per cento dei voti, Walliswil bei Wangen ha respinto l'Iniziativa sulla neutralità. Sia Walliswil bei Wangen che il cantone Berna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/CHE_Walliswil_bei_Wangen_COA.svg/960px-CHE_Walliswil_bei_Wangen_COA.svg.png"
992,58.8,58.8,41.2,"Wangen an der Aare (BE)","A Wangen an der Aare l'Iniziativa sulla neutralità è stata approvata con il 58,8 per cento. Wangen an der Aare dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/CHE_Wangen_an_der_Aare_COA.svg/500px-CHE_Wangen_an_der_Aare_COA.svg.png"
995,90.5,90.5,9.5,"Wiedlisbach (BE)","A Wiedlisbach l'Iniziativa sulla neutralità è stata approvata con il 90,5 per cento. Wiedlisbach dice sì all'Iniziativa sulla neutralità, il cantone Berna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/CHE_Wiedlisbach_COA.svg/500px-CHE_Wiedlisbach_COA.svg.png"
1001,90.7,90.7,9.3,"Doppleschwand (LU)","A Doppleschwand l'Iniziativa sulla neutralità è stata approvata con il 90,7 per cento. Doppleschwand dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/CHE_Doppleschwand_COA.svg/960px-CHE_Doppleschwand_COA.svg.png"
1002,59.2,59.2,40.8,"Entlebuch (LU)","A Entlebuch, l'Iniziativa sulla neutralità è stata approvata con il 59,2 per cento. Entlebuch dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/CHE_Entlebuch_COA.svg/960px-CHE_Entlebuch_COA.svg.png"
1004,36.4,36.4,63.6,"Flühli (LU)","A Flühli l'Iniziativa sulla neutralità non ottiene la maggioranza: 63,6 per cento di no. Sia Flühli che il cantone Lucerna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Fluehli_COA.svg/960px-CHE_Fluehli_COA.svg.png"
1005,68.3,68.3,31.7,"Hasle (LU)","Sì all'Iniziativa sulla neutralità a Hasle LU, con il 68,3 per cento di voti favorevoli. Hasle LU dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/CHE_Hasle_LU_COA.svg/960px-CHE_Hasle_LU_COA.svg.png"
1007,46.9,46.9,53.1,"Romoos (LU)","A Romoos l'Iniziativa sulla neutralità non ottiene la maggioranza: 53,1 per cento di no. Sia Romoos che il cantone Lucerna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Romoos_COA.svg/960px-CHE_Romoos_COA.svg.png"
1008,72.9,72.9,27.1,"Schüpfheim (LU)","Sì all'Iniziativa sulla neutralità a Schüpfheim: 72,9 per cento. Schüpfheim dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://upload.wikimedia.org/wikipedia/commons/7/75/CHE_Schuepfheim_COA.png"
1009,93.8,93.8,6.2,"Werthenstein (LU)","A Werthenstein, l'Iniziativa sulla neutralità è stata approvata con il 93,8 per cento. Nel cantone di Lucerna, Werthenstein ha ottenuto il più alto tasso di sì per l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/CHE_Werthenstein_COA.svg/960px-CHE_Werthenstein_COA.svg.png"
1010,57.6,57.6,42.4,"Escholzmatt-Marbach (LU)","Sì all'Iniziativa sulla neutralità a Escholzmatt-Marbach: 57,6 per cento. Escholzmatt-Marbach dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Escholzmatt-Marbach_COA.svg/960px-CHE_Escholzmatt-Marbach_COA.svg.png"
1021,55,55,45,"Aesch (LU)","Sì all'Iniziativa sulla neutralità a Aesch LU: 55 per cento. Aesch LU dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Aesch_LU_COA.svg/960px-CHE_Aesch_LU_COA.svg.png"
1023,77.1,77.1,22.9,"Ballwil (LU)","Sì all'Iniziativa sulla neutralità a Ballwil: 77,1 per cento. Ballwil dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/CHE_Ballwil_COA.svg/960px-CHE_Ballwil_COA.svg.png"
1024,29,29,71,"Emmen (LU)","A Emmen l'Iniziativa sulla neutralità è stata respinta con il 71 per cento. Sia Emmen che il cantone Lucerna hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/CHE_Emmen_COA.svg/960px-CHE_Emmen_COA.svg.png"
1025,62.2,62.2,37.8,"Ermensee (LU)","A Ermensee, l'Iniziativa sulla neutralità è stata approvata con il 62,2 per cento. Ermensee dice sì all'Iniziativa sulla neutralità, il cantone Lucerna dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/CHE_Ermensee_COA.svg/960px-CHE_Ermensee_COA.svg.png"
